path,Expression
../IMFDB_final/SharmilaTagore/ChupkeChupke/images/SharmilaTagore_70.jpg,HAPPINESS
../IMFDB_final/RishiKapoor/Bobby/images/RishiKapoor_86.jpg,HAPPINESS
../IMFDB_final/JayaBhaduri/Parichay/images/JayaBhaduri_4.jpg,DISGUST
../IMFDB_final/RamanaReddy/Gundammakatha/images/RamanaReddy_231.jpg,SADNESS
../IMFDB_final/Brahmanandam/NamoVenkatesha/images/Brahmanadam_153.jpg,ANGER
../IMFDB_final/ANR/Pandaga/images/ANR_50.jpg,SADNESS
../IMFDB_final/Umashri/venkataInSankata/images/Umashri_12.jpg,ANGER
../IMFDB_final/Shivaram/Apthamithra/images/Shivaram_22.jpg,SADNESS
../IMFDB_final/AkshayKumar/Barood/images/AkshayKumar_14.jpg,NEUTRAL
../IMFDB_final/RameshArvind/Apthamithra/images/RameshArvind_155.jpg,HAPPINESS
../IMFDB_final/ANR/Gundammakatha/images/ANR_183.jpg,FEAR
../IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_51.jpg,HAPPINESS
../IMFDB_final/M.S.Narayana/SardukupodamRandi/images/M.S.Narayana_63.jpg,DISGUST
../IMFDB_final/MadhuriDixit/Devdas/images/MadhuriDixit_27.jpg,HAPPINESS
../IMFDB_final/AmrishPuri/Misc/images/AmrishPuri_7.jpg,NEUTRAL
../IMFDB_final/ANR/Pandaga/images/ANR_82.jpg,NEUTRAL
../IMFDB_final/Dr.Rajkumar/Bahaddurgandu/images/RajKumar_164.jpg,HAPPINESS
../IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_115.jpg,NEUTRAL
../IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_43.jpg,SADNESS
../IMFDB_final/AmrishPuri/Barood/images/AmreshPuri_13.jpg,SADNESS
../IMFDB_final/SharmilaTagore/ChupkeChupke/images/SharmilaTagore_20.jpg,HAPPINESS
../IMFDB_final/RakheeGulzar/Misc/images/RakheeGulzar_200.jpg,NEUTRAL
../IMFDB_final/AkshayKumar/GaramMasala/images/AkshayKumar_14.jpg,NEUTRAL
../IMFDB_final/RishiKapoor/YehVadhaRaha/images/RishiKapoor_68.jpg,SADNESS
../IMFDB_final/Mammukoya/Gajarajayogam/images/Mamukkoya_47.jpg,NEUTRAL
../IMFDB_final/Dileep/Pathinezhinte/images/Dileep_36.jpg,HAPPINESS
../IMFDB_final/AnilKapoor/Misc/images/AnilKapoor_105.jpg,NEUTRAL
../IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_111.jpg,SURPRISE
../IMFDB_final/Vajramuni/Bahaddurgandu/images/Vajramuni_32.jpg,HAPPINESS
../IMFDB_final/RamyaKrishna/HelloBrother/images/RamyaKrishna_33.jpg,ANGER
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_23.jpg,NEUTRAL
../IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_6.jpg,FEAR
../IMFDB_final/Jamuna/Missamma/images/Jamuna_69.jpg,HAPPINESS
../IMFDB_final/RamanaReddy/Mayabaazar/images/RamanaReddy_57.jpg,HAPPINESS
../IMFDB_final/Dr.Rajkumar/Bahaddurgandu/images/RajKumar_83.jpg,HAPPINESS
../IMFDB_final/Avinash/Apthamithra/images/Avinash_42.jpg,NEUTRAL
../IMFDB_final/SharmilaTagore/DilAurMohabbat/images/SharmilaTagore_24.jpg,DISGUST
../IMFDB_final/ShilpaShetty/Baazigar/images/ShilpaShetty_12.jpg,NEUTRAL
../IMFDB_final/Rameshbhatt/Yajamana/images/Rameshbhatt_157.jpg,NEUTRAL
../IMFDB_final/Lakshmidevi/Yajamana/images/Laxmidevi_107.jpg,NEUTRAL
../IMFDB_final/Prema/Apthamithra/images/Prema_13.jpg,NEUTRAL
../IMFDB_final/SVR/Missamma/images/SVR_82.jpg,NEUTRAL
../IMFDB_final/Jayram/Dhwani/images/Jayaram_127.jpg,HAPPINESS
../IMFDB_final/RamanaReddy/Mayabaazar/images/RamanaReddy_37.jpg,ANGER
../IMFDB_final/Relangi/Missamma/images/Relangi_160.jpg,HAPPINESS
../IMFDB_final/Avinash/Yajamana/images/Avinash_133.jpg,HAPPINESS
../IMFDB_final/Leelavathi/Habba/images/Leelavathi_32.jpg,HAPPINESS
../IMFDB_final/PareshRaval/Misc/images/PareshRaval_21.jpg,NEUTRAL
../IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_163.jpg,NEUTRAL
../IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_42.jpg,HAPPINESS
../IMFDB_final/Trisha/Nuvvostanante_Nenoddantana/images/Trisha_67.jpg,HAPPINESS
../IMFDB_final/Dr.Rajkumar/Bahaddurgandu/images/RajKumar_91.jpg,SURPRISE
../IMFDB_final/Vajramuni/Bahaddurgandu/images/Vajramuni_40.jpg,NEUTRAL
../IMFDB_final/Relangi/Mayabaazar/images/Relangi_19.jpg,ANGER
../IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_175.jpg,SADNESS
../IMFDB_final/Rameshbhatt/Yajamana/images/Rameshbhatt_97.jpg,SADNESS
../IMFDB_final/Brahmanandam/HelloBrother/images/Brahmanandam_72.jpg,SADNESS
../IMFDB_final/AnupamKher/Misc/images/AnupamKher_194.jpg,ANGER
../IMFDB_final/RakheeGulzar/Misc/images/RakheeGulzar_101.jpg,SADNESS
../IMFDB_final/TanikellaBharani/Nuvvostanante_Nenoddantana/images/TanikelaBharani_16.jpg,NEUTRAL
../IMFDB_final/Vajramuni/Bahaddurgandu/images/Vajramuni_72.jpg,NEUTRAL
../IMFDB_final/PareshRaval/Misc/images/PareshRaval_163.jpg,NEUTRAL
../IMFDB_final/Jayaprakash/Nuvvostanante_Nenoddantana/images/JayaPrakash_60.jpg,FEAR
../IMFDB_final/Mammukoya/Gajarajayogam/images/Mamukkoya_12.jpg,HAPPINESS
../IMFDB_final/Relangi/Mayabaazar/images/Relangi_62.jpg,SADNESS
../IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_176.jpg,SADNESS
../IMFDB_final/RakheeGulzar/Misc/images/RakheeGulzar_70.jpg,NEUTRAL
../IMFDB_final/SharmilaTagore/ChupkeChupke/images/SharmilaTagore_68.jpg,HAPPINESS
../IMFDB_final/BomanIrani/JolyLLB/images/BomanIrani_1.jpg,HAPPINESS
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_298.jpg,NEUTRAL
../IMFDB_final/Umashri/Nanjundi/images/Umashri_12.jpg,SADNESS
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_178.jpg,DISGUST
../IMFDB_final/ShilpaShetty/Baazigar/images/ShilpaShetty_2.jpg,NEUTRAL
../IMFDB_final/ANR/Pandaga/images/ANR_80.jpg,ANGER
../IMFDB_final/Brahmanandam/NamoVenkatesha/images/Brahmanadam_100.jpg,NEUTRAL
../IMFDB_final/TanikellaBharani/Nuvvostanante_Nenoddantana/images/TanikelaBharani_122.jpg,NEUTRAL
../IMFDB_final/Loknath/Bangarada_manushya/images/Loknath_78.jpg,NEUTRAL
../IMFDB_final/AkshayKumar/Blue/images/AkshayKumar_45.jpg,NEUTRAL
../IMFDB_final/TanikellaBharani/Nuvvostanante_Nenoddantana/images/TanikelaBharani_95.jpg,NEUTRAL
../IMFDB_final/Dileep/Runway/images/Dileep_17.jpg,NEUTRAL
../IMFDB_final/TanikellaBharani/JayamManadera/images/ThanikallaBarini_112.jpg,ANGER
../IMFDB_final/Jamuna/Missamma/images/Jamuna_97.jpg,NEUTRAL
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_146.jpg,HAPPINESS
../IMFDB_final/KatrinaKaif/meraBrotherKiDhulan/images/KatrinaKaif_1.jpg,DISGUST
../IMFDB_final/SharmilaTagore/DilAurMohabbat/images/SharmilaTagore_59.jpg,DISGUST
../IMFDB_final/RamanaReddy/Missamma/images/RamanaReddy_22.jpg,SURPRISE
../IMFDB_final/TanikellaBharani/Nuvvostanante_Nenoddantana/images/TanikelaBharani_77.jpg,NEUTRAL
../IMFDB_final/Tenniskrishna/Extras/images/tenniskrishna_116.jpg,FEAR
../IMFDB_final/Madhavan/MydearMunnabhai/images/Madhavan_129.jpg,ANGER
../IMFDB_final/PareshRaval/Misc/images/PareshRaval_41.jpg,NEUTRAL
../IMFDB_final/RishiKapoor/YehVadhaRaha/images/RishiKapoor_79.jpg,NEUTRAL
../IMFDB_final/KatrinaKaif/ekThaTiger/images/KatrinaKaif_57.jpg,HAPPINESS
../IMFDB_final/Jamuna/Gundammakatha/images/JAMUNA_86.jpg,HAPPINESS
../IMFDB_final/Trisha/Nuvvostanante_Nenoddantana/images/Trisha_182.jpg,SADNESS
../IMFDB_final/Cochinhaneefa/Megham/images/Cochinganeefa_48.jpg,NEUTRAL
../IMFDB_final/M.S.Narayana/JayamManadera/images/M.S.Narayana_61.jpg,DISGUST
../IMFDB_final/Trisha/Nuvvostanante_Nenoddantana/images/Trisha_64.jpg,HAPPINESS
../IMFDB_final/AnilKapoor/Nayak/images/AnilKapoor_54.jpg,NEUTRAL
../IMFDB_final/Shashikumar/HenditiareHushar/images/ShashiKumar_19.jpg,HAPPINESS
../IMFDB_final/Prema/Apthamithra/images/Prema_106.jpg,HAPPINESS
../IMFDB_final/Rameshbhatt/Yajamana/images/Rameshbhatt_162.jpg,NEUTRAL
../IMFDB_final/AmrishPuri/Misc/images/AmrishPuri_150.jpg,HAPPINESS
../IMFDB_final/Relangi/Missamma/images/Relangi_167.jpg,HAPPINESS
../IMFDB_final/Rameshbhatt/Yajamana/images/Rameshbhatt_117.jpg,HAPPINESS
../IMFDB_final/Mammukoya/Misc/images/Mammukoya_14.jpg,DISGUST
../IMFDB_final/Leelavathi/Habba/images/Leelavathi_69.jpg,SADNESS
../IMFDB_final/Aarthi/Aarthi/images/Aarthi_46.jpg,SADNESS
../IMFDB_final/Jayaprakash/NamoVenkatesha/images/JayaPrakash_94.jpg,SURPRISE
../IMFDB_final/MadhuriDixit/HumApkeHaiKoun/images/MadhuriDixit_107.jpg,NEUTRAL
../IMFDB_final/KajalAgarwal/Misc/images/KajolAggarwal_117.jpg,NEUTRAL
../IMFDB_final/VinodKhanna/AakhriAdalat/images/VinodKhanna_16.jpg,HAPPINESS
../IMFDB_final/KajalAgarwal/Misc/images/KajolAggarwal_146.jpg,NEUTRAL
../IMFDB_final/KatrinaKaif/TeesMaarKhan/images/KatrinaKaif_18.jpg,HAPPINESS
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_19.jpg,NEUTRAL
../IMFDB_final/JayaBhaduri/GaaiAurGori/images/JayaBhaduri_13.jpg,DISGUST
../IMFDB_final/Dr.Rajkumar/Bahaddurgandu/images/RajKumar_165.jpg,HAPPINESS
../IMFDB_final/Rimisen/Andarivadu/images/Rimisen_13.jpg,HAPPINESS
../IMFDB_final/Tenniskrishna/Extras/images/tenniskrishna_192.jpg,ANGER
../IMFDB_final/Dr.Rajkumar/odahuttidavaru/images/Rajkumar_179.jpg,SADNESS
../IMFDB_final/Dileep/Runway/images/Dileep_30.jpg,ANGER
../IMFDB_final/TanikellaBharani/Nuvvostanante_Nenoddantana/images/TanikelaBharani_6.jpg,NEUTRAL
../IMFDB_final/RamyaKrishna/HelloBrother/images/RamyaKrishna_127.jpg,DISGUST
../IMFDB_final/RamyaKrishna/HelloBrother/images/RamyaKrishna_103.jpg,DISGUST
../IMFDB_final/Leelavathi/Habba/images/Leelavathi_57.jpg,HAPPINESS
../IMFDB_final/KotaSrinivasarao/Nuvvu_Vasthavani/images/Kota_49.jpg,DISGUST
../IMFDB_final/Relangi/Missamma/images/Relangi_81.jpg,HAPPINESS
../IMFDB_final/M.S.Narayana/SeemaSastry/images/MSNarayana_15.jpg,DISGUST
../IMFDB_final/Shashikumar/Yajamana/images/Shashikumar_92.jpg,ANGER
../IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_172.jpg,DISGUST
../IMFDB_final/Jayaprakash/Nuvvostanante_Nenoddantana/images/JayaPrakash_163.jpg,HAPPINESS
../IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_44.jpg,SADNESS
../IMFDB_final/Relangi/Mayabaazar/images/Relangi_175.jpg,SADNESS
../IMFDB_final/SharmilaTagore/ChupkeChupke/images/SharmilaTagore_80.jpg,HAPPINESS
../IMFDB_final/Jamuna/Gundammakatha/images/JAMUNA_181.jpg,HAPPINESS
../IMFDB_final/Jamuna/Gundammakatha/images/JAMUNA_243.jpg,HAPPINESS
../IMFDB_final/Jayaprakash/JayamManadera/images/JayaPrakashReddy_36.jpg,DISGUST
../IMFDB_final/AnilKapoor/Misc/images/AnilKapoor_172.jpg,SADNESS
../IMFDB_final/JagapathiBabu/Misc/images/Jagapathibabu_125.jpg,NEUTRAL
../IMFDB_final/NTR/Gundammakatha/images/NTR_218.jpg,FEAR
../IMFDB_final/SharmilaTagore/DilAurMohabbat/images/SharmilaTagore_38.jpg,DISGUST
../IMFDB_final/PareshRaval/Misc/images/PareshRaval_195.jpg,NEUTRAL
../IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_74.jpg,NEUTRAL
../IMFDB_final/AmrishPuri/Barood/images/AmreshPuri_3.jpg,NEUTRAL
../IMFDB_final/RamyaKrishna/HelloBrother/images/RamyaKrishna_87.jpg,HAPPINESS
../IMFDB_final/Innocent/Dhwani/images/Innocent_22.jpg,NEUTRAL
../IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_10.jpg,HAPPINESS
../IMFDB_final/Jayaprakash/Nuvvostanante_Nenoddantana/images/JayaPrakash_150.jpg,DISGUST
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_157.jpg,HAPPINESS
../IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_194.jpg,FEAR
../IMFDB_final/RakheeGulzar/Misc/images/RakheeGulzar_151.jpg,HAPPINESS
../IMFDB_final/RameshArvind/Apthamithra/images/RameshArvind_66.jpg,ANGER
../IMFDB_final/AnupamKher/Misc/images/AnupamKher_57.jpg,SURPRISE
../IMFDB_final/JosePrakash/Kapalika/images/JosePrakash_70.jpg,NEUTRAL
../IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_42.jpg,NEUTRAL
../IMFDB_final/Shashikumar/HenditiareHushar/images/ShashiKumar_6.jpg,NEUTRAL
../IMFDB_final/NTR/Gundammakatha/images/NTR_38.jpg,DISGUST
../IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_42.jpg,SADNESS
../IMFDB_final/Vishnuvardhan/Yajamana/images/Vishnuvardhan_72.jpg,HAPPINESS
../IMFDB_final/Innocent/Gajarajayogam/images/Innocent_47.jpg,HAPPINESS
../IMFDB_final/Rimisen/Andarivadu/images/Rimisen_6.jpg,HAPPINESS
../IMFDB_final/Rameshbhatt/Yajamana/images/Rameshbhatt_18.jpg,NEUTRAL
../IMFDB_final/Vajramuni/Bahaddurgandu/images/Vajramuni_135.jpg,HAPPINESS
../IMFDB_final/Jamuna/Gundammakatha/images/JAMUNA_210.jpg,HAPPINESS
../IMFDB_final/Dr.Rajkumar/Bahaddurgandu/images/RajKumar_127.jpg,DISGUST
../IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_222.jpg,DISGUST
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_85.jpg,NEUTRAL
../IMFDB_final/AnilKapoor/Misc/images/AnilKapoor_106.jpg,NEUTRAL
../IMFDB_final/Leelavathi/Misc/images/Leelavathi_66.jpg,SURPRISE
../IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_25.jpg,SADNESS
../IMFDB_final/Loknath/Misc/images/Loknath_47.jpg,HAPPINESS
../IMFDB_final/Umashri/Tiger2/images/Umashri_13.jpg,DISGUST
../IMFDB_final/Vishnuvardhan/Yajamana/images/Vishnuvardhan_120.jpg,HAPPINESS
../IMFDB_final/RameshArvind/Apthamithra/images/RameshArvind_129.jpg,SURPRISE
../IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_61.jpg,ANGER
../IMFDB_final/Cochinhaneefa/Romeo/images/Cochinhaneefa_3.jpg,ANGER
../IMFDB_final/NTR/Gundammakatha/images/NTR_194.jpg,HAPPINESS
../IMFDB_final/Mammukoya/Misc/images/Mammukoya_27.jpg,DISGUST
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_447.jpg,DISGUST
../IMFDB_final/Cochinhaneefa/Romeo/images/Cochinhaneefa_18.jpg,ANGER
../IMFDB_final/KotaSrinivasarao/Nuvvu_Vasthavani/images/Kota_34.jpg,ANGER
../IMFDB_final/SVR/Missamma/images/SVR_101.jpg,SADNESS
../IMFDB_final/Loknath/Misc/images/Loknath_157.jpg,NEUTRAL
../IMFDB_final/RamanaReddy/Mayabaazar/images/RamanaReddy_14.jpg,HAPPINESS
../IMFDB_final/Mukesh/Gajarajayogam/images/Mukesh_8.jpg,HAPPINESS
../IMFDB_final/PareshRaval/Misc/images/PareshRaval_128.jpg,HAPPINESS
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_114.jpg,NEUTRAL
../IMFDB_final/Prema/Yajamana/images/Prema_81.jpg,HAPPINESS
../IMFDB_final/Jamuna/Missamma/images/Jamuna_105.jpg,HAPPINESS
../IMFDB_final/Brahmanandam/JayamManadera/images/Brahmanandam_13.jpg,NEUTRAL
../IMFDB_final/MadhuriDixit/JamaiRaja/images/MadhuriDixit_104.jpg,NEUTRAL
../IMFDB_final/RishiKapoor/Misc/images/RishiKapoor_200.jpg,HAPPINESS
../IMFDB_final/PareshRaval/ChupChupKe/images/PareshRaval_1.jpg,NEUTRAL
../IMFDB_final/Vishnuvardhan/Habba/images/Vishnuvardhan_19.jpg,SURPRISE
../IMFDB_final/Avinash/Abbadam/images/Avinash_88.jpg,HAPPINESS
../IMFDB_final/AkshayKumar/Barood/images/AkshayKumar_4.jpg,HAPPINESS
../IMFDB_final/KatrinaKaif/TeesMaarKhan/images/KatrinaKaif_39.jpg,HAPPINESS
../IMFDB_final/Dileep/Pathinezhinte/images/Dileep_64.jpg,SURPRISE
../IMFDB_final/Brahmanandam/HelloBrother/images/Brahmanandam_112.jpg,ANGER
../IMFDB_final/Dr.Rajkumar/Bahaddurgandu/images/RajKumar_76.jpg,HAPPINESS
../IMFDB_final/M.S.Narayana/Pandaga/images/M.S.Narayana_40.jpg,HAPPINESS
../IMFDB_final/Venkatesh/JayamManadera/images/Venkatesh_71.jpg,ANGER
../IMFDB_final/ANR/Gundammakatha/images/ANR_90.jpg,FEAR
../IMFDB_final/NTR/Gundammakatha/images/NTR_120.jpg,DISGUST
../IMFDB_final/AkshayKumar/GaramMasala/images/AkshayKumar_27.jpg,NEUTRAL
../IMFDB_final/Relangi/Mayabaazar/images/Relangi_174.jpg,FEAR
../IMFDB_final/RamyaKrishna/HelloBrother/images/RamyaKrishna_200.jpg,HAPPINESS
../IMFDB_final/AnupamKher/Misc/images/AnupamKher_70.jpg,NEUTRAL
../IMFDB_final/RameshArvind/ChandramukhiPranasakhi/images/RameshArvind_58.jpg,HAPPINESS
../IMFDB_final/PareshRaval/Misc/images/PareshRaval_56.jpg,NEUTRAL
../IMFDB_final/Relangi/Missamma/images/Relangi_55.jpg,SADNESS
../IMFDB_final/SharmilaTagore/DilAurMohabbat/images/SharmilaTagore_125.jpg,SADNESS
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_105.jpg,HAPPINESS
../IMFDB_final/RamanaReddy/Mayabaazar/images/RamanaReddy_84.jpg,SADNESS
../IMFDB_final/NTR/Missamma/images/NTR_4.jpg,NEUTRAL
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_122.jpg,DISGUST
../IMFDB_final/TanikellaBharani/Nuvvostanante_Nenoddantana/images/TanikelaBharani_80.jpg,NEUTRAL
../IMFDB_final/Cochinhaneefa/MN/images/Cochinhaneefa_18.jpg,HAPPINESS
../IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_74.jpg,DISGUST
../IMFDB_final/Jamuna/Missamma/images/Jamuna_115.jpg,NEUTRAL
../IMFDB_final/Jayram/Dhwani/images/Jayaram_74.jpg,NEUTRAL
../IMFDB_final/AnilKapoor/Misc/images/AnilKapoor_70.jpg,ANGER
../IMFDB_final/Vajramuni/odahuttidavaru/images/Vajramuni_61.jpg,ANGER
../IMFDB_final/Brahmanandam/NamoVenkatesha/images/Brahmanadam_41.jpg,HAPPINESS
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_7.jpg,DISGUST
../IMFDB_final/AkshayKumar/GaramMasala/images/AkshayKumar_3.jpg,NEUTRAL
../IMFDB_final/SharmilaTagore/DilAurMohabbat/images/SharmilaTagore_70.jpg,DISGUST
../IMFDB_final/AnilKapoor/Misc/images/AnilKapoor_94.jpg,NEUTRAL
../IMFDB_final/RamanaReddy/Gundammakatha/images/RamanaReddy_39.jpg,SADNESS
../IMFDB_final/Loknath/Bangarada_manushya/images/Loknath_26.jpg,HAPPINESS
../IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_65.jpg,NEUTRAL
../IMFDB_final/NTR/Gundammakatha/images/NTR_129.jpg,NEUTRAL
../IMFDB_final/Rameshbhatt/Extra2/images/RameshBhatt_87.jpg,HAPPINESS
../IMFDB_final/Avinash/Abbadam/images/Avinash_7.jpg,NEUTRAL
../IMFDB_final/RishiKapoor/YehVadhaRaha/images/RishiKapoor_13.jpg,NEUTRAL
../IMFDB_final/HrithikRoshan/ZindagiNaMilegiDobara/images/HirtikRoshan_300.jpg,NEUTRAL
../IMFDB_final/Dileep/Pathinezhinte/images/Dileep_19.jpg,NEUTRAL
../IMFDB_final/Madhavan/MydearMunnabhai/images/Madhavan_30.jpg,DISGUST
../IMFDB_final/RameshArvind/Apthamithra/images/RameshArvind_93.jpg,NEUTRAL
../IMFDB_final/SVR/Missamma/images/SVR_46.jpg,HAPPINESS
../IMFDB_final/Lakshmidevi/Yajamana/images/Laxmidevi_118.jpg,SURPRISE
../IMFDB_final/Brahmanandam/NamoVenkatesha/images/Brahmanadam_132.jpg,SADNESS
../IMFDB_final/AkshayKumar/Barood/images/AkshayKumar_10.jpg,NEUTRAL
../IMFDB_final/AnilKapoor/Laila/images/AnilKapoor_6.jpg,HAPPINESS
../IMFDB_final/AamairKhan/Dil/images/AmirKhan_35.jpg,SADNESS
../IMFDB_final/NTR/Gundammakatha/images/NTR_98.jpg,DISGUST
../IMFDB_final/SharmilaTagore/AmarPrem/images/SharmilaTagore_20.jpg,SADNESS
../IMFDB_final/Tenniskrishna/Extras/images/tenniskrishna_145.jpg,SURPRISE
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_176.jpg,NEUTRAL
../IMFDB_final/Dr.Rajkumar/odahuttidavaru/images/Rajkumar_141.jpg,FEAR
../IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_30.jpg,HAPPINESS
../IMFDB_final/Cochinhaneefa/Megham/images/Cochinganeefa_36.jpg,SURPRISE
../IMFDB_final/AmrishPuri/Misc/images/AmrishPuri_190.jpg,SADNESS
../IMFDB_final/Brahmanandam/NamoVenkatesha/images/Brahmanadam_80.jpg,DISGUST
../IMFDB_final/Relangi/Mayabaazar/images/Relangi_93.jpg,HAPPINESS
../IMFDB_final/RamanaReddy/Gundammakatha/images/RamanaReddy_289.jpg,DISGUST
../IMFDB_final/Vishnuvardhan/Yajamana/images/Vishnuvardhan_39.jpg,ANGER
../IMFDB_final/Jayaprakash/NamoVenkatesha/images/JayaPrakash_47.jpg,DISGUST
../IMFDB_final/Leelavathi/Misc/images/Leelavathi_38.jpg,SADNESS
../IMFDB_final/AkshayKumar/GaramMasala/images/AkshayKumar_7.jpg,HAPPINESS
../IMFDB_final/VinodKhanna/SatyamevJayathe/images/VinodKhanna_58.jpg,HAPPINESS
../IMFDB_final/SharmilaTagore/DilAurMohabbat/images/SharmilaTagore_96.jpg,DISGUST
../IMFDB_final/RamanaReddy/Gundammakatha/images/RamanaReddy_97.jpg,HAPPINESS
../IMFDB_final/SVR/Gundammakatha/images/SVR_79.jpg,HAPPINESS
../IMFDB_final/Avinash/Abbadam/images/Avinash_48.jpg,NEUTRAL
../IMFDB_final/RajeshKhanna/Anand/images/RajeshKhanna_50.jpg,DISGUST
../IMFDB_final/M.S.Narayana/SardukupodamRandi/images/M.S.Narayana_69.jpg,DISGUST
../IMFDB_final/Umashri/KothigaluSirKothigalu/images/Umashri_26.jpg,HAPPINESS
../IMFDB_final/KajalAgarwal/Darling/images/KajalAgarwal_62.jpg,NEUTRAL
../IMFDB_final/Relangi/Missamma/images/Relangi_236.jpg,HAPPINESS
../IMFDB_final/NTR/Gundammakatha/images/NTR_209.jpg,HAPPINESS
../IMFDB_final/Brahmanandam/JayamManadera/images/Brahmanandam_16.jpg,NEUTRAL
../IMFDB_final/AkshayKumar/Misc/images/AkshayKumar_41.jpg,NEUTRAL
../IMFDB_final/Vajramuni/odahuttidavaru/images/Vajramuni_40.jpg,HAPPINESS
../IMFDB_final/Dr.Rajkumar/odahuttidavaru/images/Rajkumar_149.jpg,SURPRISE
../IMFDB_final/VinodKhanna/Dabang2/images/VinodKhanna_62.jpg,ANGER
../IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_113.jpg,NEUTRAL
../IMFDB_final/ANR/Gundammakatha/images/ANR_14.jpg,NEUTRAL
../IMFDB_final/Brahmanandam/KalisundamRaa/images/Brahmanandam_37.jpg,SADNESS
../IMFDB_final/TanikellaBharani/Nuvvostanante_Nenoddantana/images/TanikelaBharani_67.jpg,NEUTRAL
../IMFDB_final/PareshRaval/Misc/images/PareshRaval_18.jpg,SURPRISE
../IMFDB_final/RamyaKrishna/HelloBrother/images/RamyaKrishna_86.jpg,HAPPINESS
../IMFDB_final/Brahmanandam/NamoVenkatesha/images/Brahmanadam_183.jpg,HAPPINESS
../IMFDB_final/AkshayKumar/Blue/images/AkshayKumar_26.jpg,NEUTRAL
../IMFDB_final/Loknath/Misc/images/Loknath_265.jpg,ANGER
../IMFDB_final/JagapathiBabu/Misc/images/Jagapathibabu_107.jpg,ANGER
../IMFDB_final/Relangi/Missamma/images/Relangi_64.jpg,SADNESS
../IMFDB_final/MadhuriDixit/Misc/images/MadhuriDixit_162.jpg,HAPPINESS
../IMFDB_final/JosePrakash/Kapalika/images/JosePrakash_94.jpg,NEUTRAL
../IMFDB_final/Relangi/Missamma/images/Relangi_93.jpg,FEAR
../IMFDB_final/SalmanKhan/NoEntry/images/SalmanKhan_19.jpg,HAPPINESS
../IMFDB_final/Vajramuni/Bahaddurgandu/images/Vajramuni_83.jpg,HAPPINESS
../IMFDB_final/Jamuna/Missamma/images/Jamuna_11.jpg,FEAR
../IMFDB_final/Loknath/Misc/images/Loknath_73.jpg,NEUTRAL
../IMFDB_final/AnilKapoor/Nayak/images/AnilKapoor_39.jpg,ANGER
../IMFDB_final/SureshGopi/Dhwani/images/SureshGopi_7.jpg,ANGER
../IMFDB_final/ShilpaShetty/Misc/images/ShilpaShetty_44.jpg,SADNESS
../IMFDB_final/JayaBhaduri/Parichay/images/JayaBhaduri_14.jpg,SADNESS
../IMFDB_final/Brahmanandam/KalisundamRaa/images/Brahmanandam_27.jpg,DISGUST
../IMFDB_final/VinodKhanna/AakhriAdalat/images/VinodKhanna_22.jpg,HAPPINESS
../IMFDB_final/Trisha/Nuvvostanante_Nenoddantana/images/Trisha_10.jpg,HAPPINESS
../IMFDB_final/ANR/Pandaga/images/ANR_2.jpg,SURPRISE
../IMFDB_final/Suryakantham/Mayabaazar/images/Suryakantham_31.jpg,HAPPINESS
../IMFDB_final/RamanaReddy/Gundammakatha/images/RamanaReddy_343.jpg,SURPRISE
